  9809     SPring-8 14b2 
 Fe-K_Fe-foil_S  12.06.21 07:32 - 12.06.21 07:36
 Fe-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 17.09889 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4522
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.00000  13.20000    -0.000840       0.05      4522
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   282.500   132.700
  15.48212  15.51156     0.051     16883      1520
  15.48128  15.51083     0.051     16874      1516
  15.48044  15.51009     0.051     16886      1515
  15.47960  15.50929     0.051     16884      1511
  15.47876  15.50839     0.051     16876      1509
  15.47792  15.50747     0.051     16891      1509
  15.47708  15.50656     0.051     16880      1505
  15.47624  15.50564     0.051     16893      1507
  15.47540  15.50476     0.051     16886      1506
  15.47456  15.50393     0.051     16893      1505
  15.47372  15.50311     0.051     16893      1504
  15.47288  15.50237     0.051     16892      1505
  15.47204  15.50167     0.051     16899      1504
  15.47120  15.50095     0.051     16892      1505
  15.47036  15.50021     0.051     16901      1507
  15.46952  15.49943     0.051     16899      1505
  15.46868  15.49854     0.051     16903      1508
  15.46784  15.49761     0.051     16904      1509
  15.46700  15.49671     0.051     16898      1508
  15.46616  15.49578     0.051     16913      1509
  15.46532  15.49489     0.051     16904      1511
  15.46448  15.49406     0.051     16914      1512
  15.46364  15.49324     0.051     16905      1512
  15.46280  15.49248     0.051     16912      1512
  15.46196  15.49178     0.051     16918      1514
  15.46112  15.49107     0.051     16914      1515
  15.46028  15.49033     0.051     16924      1514
  15.45944  15.48956     0.051     16917      1516
  15.45860  15.48868     0.051     16925      1514
  15.45776  15.48775     0.051     16923      1516
  15.45692  15.48685     0.051     16927      1515
  15.45608  15.48592     0.051     16934      1516
  15.45524  15.48501     0.051     16923      1517
  15.45440  15.48416     0.051     16934      1515
  15.45356  15.48334     0.051     16921      1514
  15.45272  15.48256     0.051     16943      1518
  15.45188  15.48185     0.051     16928      1514
  15.45104  15.48114     0.051     16933      1516
  15.45020  15.48041     0.051     16941      1516
  15.44936  15.47965     0.051     16936      1514
  15.44852  15.47879     0.051     16945      1517
  15.44768  15.47787     0.051     16938      1514
  15.44684  15.47696     0.051     16948      1514
  15.44600  15.47604     0.051     16946      1513
  15.44516  15.47514     0.051     16944      1513
  15.44432  15.47430     0.051     16948      1512
  15.44348  15.47347     0.051     16947      1512
  15.44264  15.47269     0.051     16957      1515
  15.44180  15.47198     0.051     16943      1513
  15.44096  15.47128     0.051     16955      1516
  15.44012  15.47054     0.051     16959      1516
  15.43928  15.46978     0.051     16958      1514
  15.43844  15.46894     0.051     16960      1517
  15.43760  15.46801     0.051     16953      1516
  15.43676  15.46711     0.051     16966      1517
  15.43592  15.46619     0.051     16951      1516
  15.43508  15.46528     0.051     16974      1518
  15.43424  15.46442     0.051     16964      1520
  15.43340  15.46360     0.051     16972      1522
  15.43256  15.46280     0.051     16973      1521
  15.43172  15.46208     0.051     16968      1522
  15.43088  15.46138     0.051     16978      1525
  15.43004  15.46065     0.051     16973      1526
  15.42920  15.45990     0.051     16990      1527
  15.42836  15.45907     0.051     16971      1529
  15.42752  15.45815     0.051     16982      1532
  15.42668  15.45722     0.051     16983      1535
  15.42584  15.45631     0.051     16980      1536
  15.42500  15.45538     0.051     16985      1540
  15.42416  15.45451     0.051     16981      1543
  15.42332  15.45369     0.051     16992      1548
  15.42248  15.45289     0.051     16989      1551
  15.42164  15.45216     0.051     16991      1553
  15.42080  15.45147     0.051     16996      1557
  15.41996  15.45074     0.051     16991      1562
  15.41912  15.44999     0.051     17002      1564
  15.41828  15.44918     0.051     16996      1569
  15.41744  15.44827     0.051     17005      1573
  15.41660  15.44735     0.051     17002      1575
  15.41576  15.44644     0.051     17003      1582
  15.41492  15.44552     0.051     17009      1583
  15.41408  15.44465     0.051     17008      1586
  15.41324  15.44382     0.051     17018      1591
  15.41240  15.44301     0.051     17007      1592
  15.41156  15.44227     0.051     17012      1595
  15.41072  15.44158     0.051     17012      1596
  15.40988  15.44085     0.051     17017      1600
  15.40904  15.44010     0.051     17019      1600
  15.40820  15.43931     0.051     17020      1600
  15.40736  15.43841     0.051     17027      1601
  15.40652  15.43748     0.051     17017      1600
  15.40568  15.43658     0.051     17030      1603
  15.40484  15.43566     0.051     17020      1603
  15.40400  15.43477     0.051     17031      1605
  15.40316  15.43394     0.051     17027      1602
  15.40232  15.43313     0.051     17029      1604
  15.40148  15.43238     0.051     17038      1603
  15.40064  15.43168     0.051     17031      1602
  15.39980  15.43095     0.051     17048      1601
  15.39896  15.43021     0.051     17038      1601
  15.39812  15.42943     0.051     17047      1601
  15.39728  15.42853     0.051     17045      1601
  15.39644  15.42760     0.051     17042      1598
  15.39560  15.42669     0.051     17049      1599
  15.39476  15.42576     0.051     17043      1597
  15.39392  15.42487     0.051     17047      1598
  15.39308  15.42404     0.051     17047      1595
  15.39224  15.42322     0.051     17052      1592
  15.39140  15.42246     0.051     17051      1590
  15.39056  15.42176     0.051     17055      1588
  15.38972  15.42105     0.051     17061      1586
  15.38888  15.42031     0.051     17054      1584
  15.38804  15.41954     0.051     17062      1581
  15.38720  15.41866     0.051     17053      1577
  15.38636  15.41773     0.051     17058      1575
  15.38552  15.41683     0.051     17068      1570
  15.38468  15.41591     0.051     17063      1565
  15.38384  15.41500     0.051     17072      1563
  15.38300  15.41416     0.051     17067      1557
  15.38216  15.41334     0.051     17080      1555
  15.38132  15.41257     0.051     17075      1550
  15.38048  15.41187     0.051     17081      1546
  15.37964  15.41116     0.051     17081      1541
  15.37880  15.41042     0.051     17077      1536
  15.37796  15.40967     0.051     17090      1532
  15.37712  15.40882     0.051     17077      1526
  15.37628  15.40788     0.051     17090      1522
  15.37544  15.40697     0.051     17086      1518
  15.37460  15.40606     0.051     17086      1513
  15.37376  15.40515     0.051     17094      1509
  15.37292  15.40430     0.051     17087      1504
  15.37208  15.40348     0.051     17098      1499
  15.37124  15.40269     0.051     17091      1496
  15.37040  15.40198     0.051     17099      1493
  15.36956  15.40127     0.051     17099      1487
  15.36872  15.40053     0.051     17094      1484
  15.36788  15.39977     0.051     17105      1482
  15.36704  15.39892     0.051     17098      1476
  15.36620  15.39799     0.051     17108      1476
  15.36536  15.39709     0.051     17103      1472
  15.36452  15.39617     0.051     17113      1471
  15.36368  15.39526     0.051     17107      1468
  15.36284  15.39441     0.051     17110      1466
  15.36200  15.39358     0.051     17115      1466
  15.36116  15.39279     0.051     17108      1464
  15.36032  15.39207     0.051     17118      1465
  15.35948  15.39137     0.051     17107      1459
  15.35864  15.39064     0.051     17128      1461
  15.35780  15.38989     0.051     17115      1459
  15.35696  15.38907     0.051     17121      1461
  15.35612  15.38814     0.051     17130      1459
  15.35528  15.38722     0.051     17119      1460
  15.35444  15.38631     0.051     17130      1462
  15.35360  15.38539     0.051     17126      1459
  15.35276  15.38453     0.051     17134      1461
  15.35192  15.38371     0.051     17126      1462
  15.35108  15.38291     0.051     17134      1462
  15.35024  15.38218     0.051     17134      1463
  15.34940  15.38149     0.051     17135      1462
  15.34856  15.38076     0.051     17140      1465
  15.34772  15.38002     0.051     17136      1464
  15.34688  15.37921     0.051     17142      1466
  15.34604  15.37830     0.051     17144      1467
  15.34520  15.37738     0.051     17138      1468
  15.34436  15.37647     0.051     17142      1468
  15.34352  15.37554     0.051     17142      1471
  15.34268  15.37466     0.051     17152      1470
  15.34184  15.37383     0.051     17141      1473
  15.34100  15.37301     0.051     17149      1473
  15.34016  15.37227     0.051     17152      1475
  15.33932  15.37158     0.051     17151      1477
  15.33848  15.37085     0.051     17157      1477
  15.33764  15.37010     0.051     17147      1481
  15.33680  15.36931     0.051     17161      1483
  15.33596  15.36841     0.051     17153      1485
  15.33512  15.36748     0.051     17167      1491
  15.33428  15.36658     0.051     17159      1489
  15.33344  15.36565     0.051     17160      1495
  15.33260  15.36477     0.051     17163      1497
  15.33176  15.36394     0.051     17156      1501
  15.33092  15.36313     0.051     17175      1502
  15.33008  15.36238     0.051     17167      1504
  15.32924  15.36169     0.051     17177      1512
  15.32840  15.36097     0.051     17170      1515
  15.32756  15.36023     0.051     17173      1521
  15.32672  15.35945     0.051     17173      1523
  15.32588  15.35856     0.051     17174      1528
  15.32504  15.35763     0.051     17182      1534
  15.32420  15.35674     0.051     17176      1538
  15.32336  15.35581     0.051     17185      1546
  15.32252  15.35492     0.051     17181      1548
  15.32168  15.35409     0.051     17192      1554
  15.32084  15.35327     0.051     17183      1560
  15.32000  15.35251     0.051     17183      1566
  15.31916  15.35181     0.051     17187      1571
  15.31832  15.35110     0.051     17179      1575
  15.31748  15.35036     0.051     17194      1582
  15.31664  15.34959     0.051     17186      1587
  15.31580  15.34871     0.051     17193      1595
  15.31496  15.34778     0.051     17201      1598
  15.31412  15.34686     0.051     17192      1604
  15.31328  15.34594     0.051     17202      1609
  15.31244  15.34503     0.051     17197      1614
  15.31160  15.34419     0.051     17206      1621
  15.31076  15.34336     0.051     17199      1623
  15.30992  15.34259     0.051     17196      1631
  15.30908  15.34188     0.051     17204      1633
  15.30824  15.34118     0.051     17201      1639
  15.30740  15.34044     0.051     17208      1642
  15.30656  15.33968     0.051     17205      1647
  15.30572  15.33883     0.051     17214      1653
  15.30488  15.33789     0.051     17210      1655
  15.30404  15.33699     0.051     17210      1661
  15.30320  15.33608     0.051     17216      1663
  15.30236  15.33517     0.051     17213      1667
  15.30152  15.33432     0.051     17222      1671
  15.30068  15.33350     0.051     17220      1674
  15.29984  15.33271     0.051     17223      1678
