  9809     SPring-8 14b2 
 Ni-K_Ni-foil_S  13.11.27 04:47 - 13.11.27 04:48
 Ni-foil                                                                         
 Ring :   8.0 GeV    99.5 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 28.38767 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4486
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       28.25000  22.55000    -0.001270       0.01      4486
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0   165.500   111.100
  24.58986  24.55908     0.010      1440       562
  24.58859  24.55777     0.010      1445       564
  24.58732  24.55635     0.010      1437       561
  24.58605  24.55493     0.010      1438       562
  24.58478  24.55357     0.010      1437       563
  24.58351  24.55230     0.010      1432       560
  24.58224  24.55114     0.010      1438       562
  24.58097  24.55002     0.010      1434       562
  24.57970  24.54884     0.010      1438       564
  24.57843  24.54749     0.010      1441       563
  24.57716  24.54606     0.010      1428       560
  24.57589  24.54466     0.010      1436       563
  24.57462  24.54331     0.010      1433       562
  24.57335  24.54206     0.010      1428       560
  24.57208  24.54091     0.010      1439       564
  24.57081  24.53980     0.010      1434       563
  24.56954  24.53859     0.010      1433       563
  24.56827  24.53724     0.010      1432       563
  24.56700  24.53581     0.010      1434       563
  24.56573  24.53442     0.010      1430       564
  24.56446  24.53309     0.010      1428       561
  24.56319  24.53186     0.010      1433       565
  24.56192  24.53073     0.010      1431       564
  24.56065  24.52961     0.010      1429       563
  24.55938  24.52837     0.010      1431       564
  24.55811  24.52698     0.010      1425       563
  24.55684  24.52555     0.010      1425       563
  24.55557  24.52417     0.010      1428       565
  24.55430  24.52286     0.010      1426       563
  24.55303  24.52165     0.010      1430       565
  24.55176  24.52052     0.010      1425       562
  24.55049  24.51939     0.010      1427       565
  24.54922  24.51811     0.010      1432       566
  24.54795  24.51671     0.010      1419       561
  24.54668  24.51528     0.010      1425       565
  24.54541  24.51390     0.010      1425       566
  24.54414  24.51261     0.010      1420       562
  24.54287  24.51143     0.010      1425       565
  24.54160  24.51031     0.010      1427       565
  24.54033  24.50916     0.010      1425       563
  24.53906  24.50786     0.010      1419       563
  24.53779  24.50646     0.010      1418       564
  24.53652  24.50504     0.010      1423       567
  24.53525  24.50368     0.010      1423       564
  24.53398  24.50240     0.010      1415       562
  24.53271  24.50123     0.010      1429       568
  24.53144  24.50012     0.010      1417       562
  24.53017  24.49895     0.010      1415       563
  24.52890  24.49762     0.010      1421       565
  24.52763  24.49619     0.010      1419       563
  24.52636  24.49478     0.010      1420       565
  24.52509  24.49343     0.010      1418       564
  24.52382  24.49217     0.010      1418       566
  24.52255  24.49102     0.010      1417       564
  24.52128  24.48990     0.010      1416       565
  24.52001  24.48869     0.010      1414       563
  24.51874  24.48734     0.010      1420       567
  24.51747  24.48591     0.010      1412       562
  24.51620  24.48451     0.010      1416       567
  24.51493  24.48317     0.010      1421       565
  24.51366  24.48194     0.010      1411       564
  24.51239  24.48080     0.010      1415       565
  24.51112  24.47968     0.010      1414       564
  24.50985  24.47846     0.010      1408       563
  24.50858  24.47709     0.010      1414       564
  24.50731  24.47566     0.010      1417       566
  24.50604  24.47426     0.010      1414       565
  24.50477  24.47294     0.010      1411       564
  24.50350  24.47172     0.010      1410       564
  24.50223  24.47059     0.010      1410       565
  24.50096  24.46946     0.010      1409       565
  24.49969  24.46819     0.010      1409       564
  24.49842  24.46679     0.010      1411       566
  24.49715  24.46536     0.010      1410       565
  24.49588  24.46398     0.010      1406       564
  24.49461  24.46268     0.010      1405       564
  24.49334  24.46148     0.010      1409       565
  24.49207  24.46035     0.010      1404       563
  24.49080  24.45921     0.010      1408       565
  24.48953  24.45791     0.010      1407       565
  24.48826  24.45650     0.010      1410       566
  24.48699  24.45508     0.010      1406       564
  24.48572  24.45372     0.010      1405       564
  24.48445  24.45244     0.010      1402       563
  24.48318  24.45127     0.010      1402       563
  24.48191  24.45015     0.010      1406       566
  24.48064  24.44899     0.010      1403       564
  24.47937  24.44766     0.010      1406       565
  24.47810  24.44623     0.010      1401       564
  24.47683  24.44481     0.010      1400       564
  24.47556  24.44345     0.010      1404       565
  24.47429  24.44218     0.010      1395       562
  24.47302  24.44102     0.010      1402       565
  24.47175  24.43990     0.010      1404       566
  24.47048  24.43870     0.010      1398       563
  24.46921  24.43734     0.010      1405       566
  24.46794  24.43590     0.010      1398       564
  24.46667  24.43450     0.010      1391       560
  24.46540  24.43315     0.010      1397       564
  24.46413  24.43191     0.010      1394       562
  24.46286  24.43077     0.010      1399       565
  24.46159  24.42965     0.010      1396       565
  24.46032  24.42841     0.010      1396       563
  24.45905  24.42704     0.010      1398       564
  24.45778  24.42560     0.010      1387       561
  24.45651  24.42421     0.010      1398       564
  24.45524  24.42290     0.010      1396       565
  24.45397  24.42169     0.010      1389       561
  24.45270  24.42056     0.010      1398       567
  24.45143  24.41942     0.010      1393       564
  24.45016  24.41814     0.010      1392       564
  24.44889  24.41675     0.010      1392       565
  24.44762  24.41531     0.010      1387       562
  24.44635  24.41393     0.010      1391       565
  24.44508  24.41263     0.010      1391       564
  24.44381  24.41143     0.010      1392       565
  24.44254  24.41031     0.010      1388       564
  24.44127  24.40916     0.010      1391       566
  24.44000  24.40784     0.010      1384       562
  24.43873  24.40642     0.010      1389       564
  24.43746  24.40500     0.010      1386       564
  24.43619  24.40363     0.010      1384       563
  24.43492  24.40236     0.010      1389       565
  24.43365  24.40119     0.010      1387       566
  24.43238  24.40007     0.010      1390       565
  24.43111  24.39890     0.010      1382       563
  24.42984  24.39757     0.010      1383       562
  24.42857  24.39615     0.010      1386       565
  24.42730  24.39475     0.010      1377       562
  24.42603  24.39340     0.010      1385       565
  24.42476  24.39214     0.010      1388       565
  24.42349  24.39099     0.010      1379       563
  24.42222  24.38987     0.010      1383       564
  24.42095  24.38867     0.010      1381       564
  24.41968  24.38731     0.010      1380       564
  24.41841  24.38587     0.010      1376       562
  24.41714  24.38448     0.010      1380       564
  24.41587  24.38314     0.010      1384       566
  24.41460  24.38190     0.010      1382       566
  24.41333  24.38076     0.010      1379       565
  24.41206  24.37963     0.010      1377       564
  24.41079  24.37839     0.010      1375       562
  24.40952  24.37701     0.010      1375       563
  24.40825  24.37557     0.010      1380       567
  24.40698  24.37418     0.010      1377       566
  24.40571  24.37287     0.010      1377       565
  24.40444  24.37166     0.010      1375       565
  24.40317  24.37053     0.010      1377       565
  24.40190  24.36940     0.010      1374       565
  24.40063  24.36813     0.010      1365       561
  24.39936  24.36674     0.010      1381       568
  24.39809  24.36531     0.010      1372       565
  24.39682  24.36392     0.010      1371       564
  24.39555  24.36263     0.010      1380       567
  24.39428  24.36143     0.010      1370       565
  24.39301  24.36031     0.010      1364       562
  24.39174  24.35916     0.010      1370       565
  24.39047  24.35785     0.010      1368       565
  24.38920  24.35644     0.010      1375       567
  24.38793  24.35501     0.010      1369       565
  24.38666  24.35364     0.010      1372       565
  24.38539  24.35237     0.010      1374       567
  24.38412  24.35120     0.010      1358       560
  24.38285  24.35008     0.010      1364       564
  24.38158  24.34890     0.010      1368       565
  24.38031  24.34756     0.010      1367       564
  24.37904  24.34613     0.010      1375       569
  24.37777  24.34473     0.010      1365       565
  24.37650  24.34338     0.010      1362       564
  24.37523  24.34213     0.010      1366       565
  24.37396  24.34098     0.010      1360       563
  24.37269  24.33987     0.010      1367       566
  24.37142  24.33867     0.010      1364       566
  24.37015  24.33731     0.010      1362       564
  24.36888  24.33589     0.010      1372       570
  24.36761  24.33449     0.010      1360       563
  24.36634  24.33315     0.010      1356       562
  24.36507  24.33191     0.010      1361       565
  24.36380  24.33077     0.010      1359       563
  24.36253  24.32965     0.010      1363       567
  24.36126  24.32841     0.010      1363       567
  24.35999  24.32703     0.010      1363       566
  24.35872  24.32560     0.010      1363       566
  24.35745  24.32421     0.010      1352       562
  24.35618  24.32289     0.010      1357       565
  24.35491  24.32167     0.010      1358       564
  24.35364  24.32055     0.010      1355       564
  24.35237  24.31941     0.010      1360       566
  24.35110  24.31814     0.010      1361       566
  24.34983  24.31675     0.010      1350       563
  24.34856  24.31533     0.010      1360       567
  24.34729  24.31396     0.010      1348       563
  24.34602  24.31266     0.010      1347       561
  24.34475  24.31147     0.010      1365       569
  24.34348  24.31035     0.010      1346       562
  24.34221  24.30921     0.010      1357       565
  24.34094  24.30791     0.010      1354       566
  24.33967  24.30650     0.010      1339       560
  24.33840  24.30507     0.010      1339       559
